game_id,competition_id,season,round,date,home_club_id,away_club_id,home_club_goals,away_club_goals,home_club_position,away_club_position,attendance,home_club_formation,away_club_formation,home_club_name,away_club_name,result,home_team_points,away_team_points,home_attack_value,home_attack_count,away_attack_value,away_attack_count,home_midfield_value,home_midfield_count,away_midfield_value,away_midfield_count,home_defender_value,home_defender_count,away_defender_value,away_defender_count,home_goalkeeper_value,home_goalkeeper_count,away_goalkeeper_value,away_goalkeeper_count,home_total_market_value,away_total_market_value
4129480,TR1,2023,7. Matchday,2023-10-01,36,126,5,0,1.0,8.0,40481.0,4-2-3-1,4-2-3-1,Fenerbahçe Spor Kulübü,Çaykur Rizespor Kulübü,1,18,11,90000000.0,5,19000000.0,5,83500000.0,4,23050000.0,5,64200000.0,6,9950000.0,5,15000000.0,1,3200000.0,1,475.6,66.2
4129478,TR1,2023,7. Matchday,2023-10-01,6646,10484,2,3,15.0,6.0,314.0,4-2-3-1,4-2-3-1,Fatih Karagümrük Sportif Faaliyetler San. Tic. A.Ş.,Kasımpaşa Spor Kulübü,2,6,9,9100000.0,3,2950000.0,3,33500000.0,5,17800000.0,6,15200000.0,5,12000000.0,4,0.0,0,1500000.0,1,120.0,53.0
4129482,TR1,2023,7. Matchday,2023-10-01,2293,114,0,2,10.0,4.0,12764.0,4-2-3-1,4-4-2 double 6,Konyaspor,Beşiktaş Jimnastik Kulübü,2,9,10,10000000.0,4,94000000.0,5,55800000.0,5,55000000.0,4,8500000.0,5,51300000.0,6,0.0,0,10000000.0,1,96.4,358.4
4129473,TR1,2023,7. Matchday,2023-10-02,3205,6890,0,0,11.0,19.0,6841.0,4-2-3-1,4-3-3 Attacking,Kayserispor Kulübü,İstanbul Başakşehir Futbol Kulübü,0,9,3,22900000.0,5,51200000.0,4,3400000.0,2,12000000.0,3,16250000.0,6,31500000.0,5,3000000.0,1,8000000.0,1,63.6,158.0
4129486,TR1,2023,8. Matchday,2023-10-06,11282,6646,2,1,10.0,16.0,2335.0,4-2-3-1,4-2-3-1,Alanyaspor,Fatih Karagümrük Sportif Faaliyetler San. Tic. A.Ş.,1,7,6,11700000.0,5,11000000.0,3,17000000.0,5,33500000.0,5,11400000.0,4,17700000.0,5,2800000.0,1,0.0,0,78.3,120.0
4129487,TR1,2023,8. Matchday,2023-10-06,3840,449,1,0,3.0,7.0,18159.0,4-2-3-1,4-2-3-1,Adana Demirspor Kulübü,Trabzonspor Kulübü,1,14,12,97025000.0,6,57100000.0,6,24500000.0,3,38000000.0,3,14000000.0,3,13700000.0,3,750000.0,1,19000000.0,1,161.4,277.0
4129488,TR1,2023,8. Matchday,2023-10-07,6890,2832,2,0,15.0,17.0,1568.0,4-3-3 Attacking,3-4-3,İstanbul Başakşehir Futbol Kulübü,Gaziantep Futbol Kulübü A.Ş.,1,4,6,51200000.0,4,33500000.0,4,23900000.0,6,11050000.0,4,24000000.0,4,31000000.0,5,8000000.0,1,2500000.0,1,158.0,95.4
4129491,TR1,2023,8. Matchday,2023-10-07,868,3205,3,0,11.0,14.0,9816.0,4-2-3-1,4-2-3-1,Makina ve Kimya Endüstrisi Ankaragücü Spor Kulübü,Kayserispor Kulübü,1,6,10,26000000.0,6,22900000.0,5,10000000.0,4,5850000.0,3,5800000.0,4,19500000.0,7,900000.0,1,3000000.0,1,85.0,63.6
4129489,TR1,2023,8. Matchday,2023-10-07,589,141,0,2,12.0,2.0,22308.0,4-2-3-1,4-2-3-1,Antalyaspor,Galatasaray Spor Kulübü,2,9,19,27200000.0,4,249300000.0,7,8600000.0,4,120000000.0,2,36150000.0,6,122500000.0,6,7000000.0,1,18000000.0,1,94.6,638.2
4129484,TR1,2023,8. Matchday,2023-10-07,3209,2381,2,3,19.0,9.0,1082.0,4-2-3-1,4-1-4-1,Pendikspor,Sivasspor Kulübü,2,4,7,6800000.0,2,25800000.0,5,19125000.0,5,8100000.0,4,12600000.0,5,6850000.0,4,1000000.0,1,800000.0,1,74.9,59.6
4129492,TR1,2023,8. Matchday,2023-10-08,126,152,1,0,6.0,18.0,5917.0,4-2-3-1,4-2-3-1,Çaykur Rizespor Kulübü,Samsunspor,1,11,1,17500000.0,4,19000000.0,4,22700000.0,4,21400000.0,5,8475000.0,6,12650000.0,5,3200000.0,1,1300000.0,1,66.2,103.0
4129483,TR1,2023,8. Matchday,2023-10-08,7775,2293,3,1,5.0,13.0,4111.0,4-2-3-1,4-2-3-1,Hatayspor Futbol Kulübü,Konyaspor,1,11,9,17600000.0,5,12800000.0,5,6650000.0,5,41800000.0,3,46800000.0,4,7500000.0,4,600000.0,1,0.0,0,89.0,96.4
4129485,TR1,2023,8. Matchday,2023-10-08,10484,36,0,2,8.0,1.0,7410.0,4-3-3 Attacking,4-2-3-1,Kasımpaşa Spor Kulübü,Fenerbahçe Spor Kulübü,2,12,21,7950000.0,4,126000000.0,5,17000000.0,5,86000000.0,4,12000000.0,4,62000000.0,5,1500000.0,1,15000000.0,1,53.0,475.6
4129490,TR1,2023,8. Matchday,2023-10-08,114,924,2,0,4.0,20.0,24111.0,4-2-3-1,4-4-2 double 6,Beşiktaş Jimnastik Kulübü,İstanbulspor A.Ş.,1,13,2,59000000.0,4,8175000.0,5,57100000.0,5,1700000.0,3,73800000.0,6,5200000.0,5,10000000.0,1,2500000.0,1,358.4,19.4
4129497,TR1,2023,9. Matchday,2023-10-21,2832,589,1,0,16.0,14.0,6040.0,3-4-3,3-4-2-1,Gaziantep Futbol Kulübü A.Ş.,Antalyaspor,1,6,9,33500000.0,4,32500000.0,4,11050000.0,4,11300000.0,5,30300000.0,4,32400000.0,5,2500000.0,1,7000000.0,1,95.4,94.6
4129502,TR1,2023,9. Matchday,2023-10-21,2293,3209,1,2,15.0,18.0,4870.0,4-2-3-1,4-2-3-1,Konyaspor,Pendikspor,2,9,4,11600000.0,4,17800000.0,4,43700000.0,5,9125000.0,4,6500000.0,3,11550000.0,5,0.0,0,1000000.0,1,96.4,74.9
4129493,TR1,2023,9. Matchday,2023-10-21,3205,126,3,1,9.0,8.0,4049.0,4-2-3-1,4-2-3-1,Kayserispor Kulübü,Çaykur Rizespor Kulübü,1,10,14,16500000.0,4,19000000.0,5,6750000.0,4,21950000.0,4,19500000.0,7,11150000.0,6,3000000.0,1,3200000.0,1,63.6,66.2
4129495,TR1,2023,9. Matchday,2023-10-21,141,114,2,1,2.0,4.0,50429.0,4-2-3-1,4-2-3-1,Galatasaray Spor Kulübü,Beşiktaş Jimnastik Kulübü,1,22,16,270000000.0,7,128000000.0,5,152000000.0,3,72100000.0,4,136000000.0,5,47500000.0,5,18000000.0,1,15000000.0,2,638.2,358.4
4129500,TR1,2023,9. Matchday,2023-10-22,36,7775,4,2,1.0,7.0,41976.0,4-2-3-1,3-4-3,Fenerbahçe Spor Kulübü,Hatayspor Futbol Kulübü,1,24,14,122500000.0,6,17600000.0,5,86000000.0,4,7300000.0,5,54200000.0,5,29250000.0,4,15000000.0,1,600000.0,1,475.6,89.0
4129496,TR1,2023,9. Matchday,2023-10-22,152,6890,0,0,19.0,17.0,12965.0,4-4-2 double 6,4-4-2 double 6,Samsunspor,İstanbul Başakşehir Futbol Kulübü,0,1,7,22700000.0,5,14700000.0,4,24250000.0,5,19900000.0,4,14300000.0,4,35950000.0,5,1300000.0,1,8000000.0,1,103.0,158.0
4129494,TR1,2023,9. Matchday,2023-10-22,924,868,2,1,20.0,12.0,925.0,4-3-3 Attacking,4-3-3 Attacking,İstanbulspor A.Ş.,Makina ve Kimya Endüstrisi Ankaragücü Spor Kulübü,1,2,9,6225000.0,4,27000000.0,6,2925000.0,5,8600000.0,3,5200000.0,5,9000000.0,5,2500000.0,1,900000.0,1,19.4,85.0
4129501,TR1,2023,9. Matchday,2023-10-22,2381,10484,0,1,10.0,6.0,2656.0,4-3-3 Attacking,4-2-3-1,Sivasspor Kulübü,Kasımpaşa Spor Kulübü,2,10,12,25800000.0,5,4500000.0,3,8400000.0,3,10975000.0,6,6050000.0,3,12000000.0,4,800000.0,1,1500000.0,1,59.6,53.0
4129498,TR1,2023,9. Matchday,2023-10-23,6646,3840,2,0,13.0,3.0,1263.0,4-3-3 Attacking,4-2-3-1,Fatih Karagümrük Sportif Faaliyetler San. Tic. A.Ş.,Adana Demirspor Kulübü,1,6,17,9100000.0,3,65025000.0,5,31050000.0,5,21000000.0,4,15200000.0,5,14000000.0,3,375000.0,1,750000.0,1,120.0,161.4
4129499,TR1,2023,9. Matchday,2023-10-23,449,11282,1,0,5.0,11.0,17918.0,4-2-3-1,4-2-3-1,Trabzonspor Kulübü,Alanyaspor,1,12,10,119500000.0,5,11700000.0,5,36000000.0,3,8500000.0,4,15700000.0,4,15400000.0,4,19000000.0,1,2800000.0,1,277.0,78.3
4129503,TR1,2023,10. Matchday,2023-10-27,7775,3205,1,2,7.0,9.0,4067.0,4-2-3-1,4-2-3-1,Hatayspor Futbol Kulübü,Kayserispor Kulübü,2,14,13,17600000.0,5,25700000.0,6,8050000.0,6,4650000.0,4,27000000.0,3,11000000.0,5,600000.0,1,3000000.0,1,89.0,63.6
4129505,TR1,2023,10. Matchday,2023-10-27,10484,924,3,1,5.0,20.0,1859.0,4-3-3 Attacking,4-2-3-1,Kasımpaşa Spor Kulübü,İstanbulspor A.Ş.,1,15,5,4950000.0,4,6625000.0,5,10975000.0,6,2100000.0,3,12000000.0,4,5200000.0,5,1500000.0,1,2500000.0,1,53.0,19.4
4129507,TR1,2023,10. Matchday,2023-10-28,3840,2293,3,0,3.0,15.0,13077.0,4-2-3-1,4-2-3-1,Adana Demirspor Kulübü,Konyaspor,1,17,9,53250000.0,3,11600000.0,4,39500000.0,4,44300000.0,5,14650000.0,5,5900000.0,3,750000.0,1,0.0,0,161.4,96.4
4129512,TR1,2023,10. Matchday,2023-10-28,126,141,0,1,8.0,2.0,11092.0,4-2-3-1,4-2-3-1,Çaykur Rizespor Kulübü,Galatasaray Spor Kulübü,2,14,25,19000000.0,5,295000000.0,7,22700000.0,4,106000000.0,3,10350000.0,6,136000000.0,5,3200000.0,1,18000000.0,1,66.2,638.2
4129506,TR1,2023,10. Matchday,2023-10-28,11282,2381,1,2,14.0,10.0,1805.0,4-2-3-1,4-3-3 Attacking,Alanyaspor,Sivasspor Kulübü,2,10,10,10800000.0,4,25800000.0,5,8500000.0,4,5600000.0,3,20400000.0,6,6450000.0,4,2800000.0,1,800000.0,1,78.3,59.6
4129504,TR1,2023,10. Matchday,2023-10-29,3209,36,0,5,18.0,1.0,1343.0,4-2-3-1,4-2-3-1,Pendikspor,Fenerbahçe Spor Kulübü,2,7,27,13400000.0,4,86000000.0,4,9125000.0,4,96000000.0,5,11550000.0,5,65200000.0,6,1000000.0,1,15000000.0,1,74.9,475.6
4129511,TR1,2023,10. Matchday,2023-10-29,868,152,2,0,11.0,19.0,10594.0,4-3-3 Attacking,4-4-2 double 6,Makina ve Kimya Endüstrisi Ankaragücü Spor Kulübü,Samsunspor,1,9,2,24000000.0,5,23900000.0,6,11000000.0,5,28900000.0,5,5800000.0,4,14300000.0,4,900000.0,1,1300000.0,1,85.0,103.0
4129509,TR1,2023,10. Matchday,2023-10-29,589,6890,1,0,12.0,17.0,6255.0,4-2-3-1,4-2-3-1,Antalyaspor,İstanbul Başakşehir Futbol Kulübü,1,9,8,17700000.0,3,54700000.0,5,10600000.0,5,20900000.0,5,36150000.0,6,22200000.0,4,7000000.0,1,8000000.0,1,94.6,158.0
4129508,TR1,2023,10. Matchday,2023-10-29,6646,449,0,0,13.0,6.0,2350.0,4-3-3 Attacking,4-2-3-1,Fatih Karagümrük Sportif Faaliyetler San. Tic. A.Ş.,Trabzonspor Kulübü,0,9,15,9100000.0,3,119500000.0,5,31050000.0,5,36000000.0,3,17700000.0,5,15700000.0,4,375000.0,1,19000000.0,1,120.0,277.0
4129510,TR1,2023,10. Matchday,2023-10-30,114,2832,2,0,4.0,16.0,28952.0,4-2-3-1,3-5-2 Attacking,Beşiktaş Jimnastik Kulübü,Gaziantep Futbol Kulübü A.Ş.,1,16,9,76075000.0,5,33800000.0,5,83000000.0,6,8400000.0,2,50800000.0,4,31000000.0,5,10000000.0,1,2500000.0,1,358.4,95.4
4129515,TR1,2023,11. Matchday,2023-11-03,141,10484,2,1,1.0,6.0,44158.0,4-2-3-1,4-2-3-1,Galatasaray Spor Kulübü,Kasımpaşa Spor Kulübü,1,28,18,267300000.0,7,4950000.0,4,74000000.0,2,10800000.0,5,120000000.0,5,12000000.0,4,20800000.0,2,1500000.0,1,638.2,53.0
4129516,TR1,2023,11. Matchday,2023-11-04,152,7775,2,1,19.0,9.0,8092.0,4-2-3-1,4-3-3 Attacking,Samsunspor,Hatayspor Futbol Kulübü,1,2,14,15900000.0,5,14800000.0,4,21500000.0,3,7150000.0,6,16600000.0,5,27750000.0,5,1300000.0,1,400000.0,1,103.0,89.0
4129520,TR1,2023,11. Matchday,2023-11-04,36,449,2,3,2.0,4.0,44821.0,4-2-3-1,4-2-3-1,Fenerbahçe Spor Kulübü,Trabzonspor Kulübü,2,30,16,113500000.0,5,130500000.0,6,46000000.0,4,27000000.0,3,54200000.0,5,15700000.0,4,15000000.0,1,19000000.0,1,475.6,277.0
4129514,TR1,2023,11. Matchday,2023-11-04,924,3209,2,4,20.0,17.0,468.0,4-2-3-1,4-2-3-1,İstanbulspor A.Ş.,Pendikspor,2,5,7,6225000.0,4,12800000.0,3,2200000.0,4,9125000.0,4,2700000.0,4,10950000.0,5,2500000.0,1,1000000.0,1,19.4,74.9
4129522,TR1,2023,11. Matchday,2023-11-05,2293,6646,1,1,16.0,14.0,9837.0,4-2-3-1,4-3-3 Attacking,Konyaspor,Fatih Karagümrük Sportif Faaliyetler San. Tic. A.Ş.,0,9,10,11600000.0,4,12600000.0,4,42800000.0,4,33500000.0,5,8100000.0,5,14200000.0,4,0.0,0,375000.0,1,96.4,120.0
4129519,TR1,2023,11. Matchday,2023-11-05,589,114,3,2,8.0,5.0,11413.0,4-2-3-1,4-3-3 Attacking,Antalyaspor,Beşiktaş Jimnastik Kulübü,1,12,19,17700000.0,3,112000000.0,5,12000000.0,6,71100000.0,5,32400000.0,5,58800000.0,5,7000000.0,1,10000000.0,1,94.6,358.4
4129518,TR1,2023,11. Matchday,2023-11-05,6890,868,3,3,18.0,12.0,2447.0,4-2-3-1,4-2-3-1,İstanbul Başakşehir Futbol Kulübü,Makina ve Kimya Endüstrisi Ankaragücü Spor Kulübü,0,8,12,54700000.0,5,24000000.0,6,19900000.0,5,10000000.0,4,33200000.0,4,7300000.0,5,8000000.0,1,900000.0,1,158.0,85.0
4129521,TR1,2023,11. Matchday,2023-11-05,2381,3840,1,1,10.0,3.0,3724.0,4-3-3 Attacking,4-2-3-1,Sivasspor Kulübü,Adana Demirspor Kulübü,0,13,20,10800000.0,4,60525000.0,5,5600000.0,3,34000000.0,3,6450000.0,4,9150000.0,4,800000.0,1,750000.0,1,59.6,161.4
4129517,TR1,2023,11. Matchday,2023-11-06,2832,126,2,0,13.0,11.0,6570.0,3-5-2 Attacking,4-2-3-1,Gaziantep Futbol Kulübü A.Ş.,Çaykur Rizespor Kulübü,1,9,14,15800000.0,5,17800000.0,5,10050000.0,3,22700000.0,4,31000000.0,5,9450000.0,5,2500000.0,1,3200000.0,1,95.4,66.2
4129513,TR1,2023,11. Matchday,2023-11-06,3205,11282,1,0,7.0,15.0,5248.0,4-3-3 Attacking,3-4-3,Kayserispor Kulübü,Alanyaspor,1,16,10,17700000.0,5,23300000.0,4,5850000.0,3,15500000.0,4,12500000.0,6,18050000.0,6,3000000.0,1,2800000.0,1,63.6,78.3
4126824,TR1,2023,4. Matchday,2023-11-08,152,924,2,1,13.0,20.0,20617.0,4-4-2 double 6,4-3-3 Attacking,Samsunspor,İstanbulspor A.Ş.,1,5,5,7900000.0,2,5775000.0,3,19900000.0,4,2600000.0,4,22600000.0,8,9700000.0,5,1300000.0,1,2500000.0,1,103.0,19.4
4129531,TR1,2023,12. Matchday,2023-11-10,868,589,0,4,14.0,7.0,9714.0,4-2-3-1,4-2-3-1,Makina ve Kimya Endüstrisi Ankaragücü Spor Kulübü,Antalyaspor,2,13,15,24000000.0,6,29700000.0,4,10000000.0,4,10000000.0,5,7300000.0,5,32950000.0,5,0.0,0,7000000.0,1,85.0,94.6
4129529,TR1,2023,12. Matchday,2023-11-10,449,2293,2,1,4.0,16.0,22551.0,4-2-3-1,4-2-3-1,Trabzonspor Kulübü,Konyaspor,1,19,10,125500000.0,5,11600000.0,4,27000000.0,3,25700000.0,4,22500000.0,4,6900000.0,5,19000000.0,1,0.0,0,277.0,96.4
4129528,TR1,2023,12. Matchday,2023-11-11,6646,2381,3,0,12.0,13.0,513.0,4-3-3 Attacking,4-3-3 Attacking,Fatih Karagümrük Sportif Faaliyetler San. Tic. A.Ş.,Sivasspor Kulübü,1,11,14,12600000.0,4,23800000.0,4,31050000.0,5,9600000.0,4,15200000.0,5,8050000.0,5,375000.0,1,800000.0,1,120.0,59.6
4129525,TR1,2023,12. Matchday,2023-11-11,10484,3205,3,4,8.0,6.0,1503.0,4-3-3 Attacking,4-2-3-1,Kasımpaşa Spor Kulübü,Kayserispor Kulübü,2,18,19,9500000.0,4,17700000.0,5,8500000.0,3,5850000.0,3,12000000.0,4,14250000.0,6,1500000.0,1,3000000.0,1,53.0,63.6
4129523,TR1,2023,12. Matchday,2023-11-11,7775,141,2,1,9.0,2.0,20573.0,4-3-3 Attacking,4-2-3-1,Hatayspor Futbol Kulübü,Galatasaray Spor Kulübü,1,14,31,11600000.0,4,320000000.0,8,6550000.0,5,74000000.0,2,27500000.0,4,103500000.0,5,600000.0,1,18000000.0,1,89.0,638.2
4129526,TR1,2023,12. Matchday,2023-11-11,11282,2832,0,3,17.0,11.0,1730.0,4-2-3-1,3-5-2,Alanyaspor,Gaziantep Futbol Kulübü A.Ş.,2,10,12,26700000.0,6,13800000.0,4,17000000.0,5,13550000.0,5,11400000.0,4,30300000.0,4,2800000.0,1,2500000.0,1,78.3,95.4
4129524,TR1,2023,12. Matchday,2023-11-12,3209,152,1,0,15.0,19.0,1065.0,4-2-3-1,4-2-3-1,Pendikspor,Samsunspor,1,10,8,12800000.0,3,14700000.0,4,18675000.0,4,30700000.0,5,12800000.0,5,14800000.0,4,1000000.0,1,1300000.0,1,74.9,103.0
4129530,TR1,2023,12. Matchday,2023-11-12,114,6890,1,0,5.0,18.0,25400.0,4-3-3 Attacking,4-2-3-1,Beşiktaş Jimnastik Kulübü,İstanbul Başakşehir Futbol Kulübü,1,19,9,58000000.0,3,54700000.0,5,85100000.0,7,21000000.0,4,38800000.0,5,38200000.0,5,5000000.0,1,8000000.0,1,358.4,158.0
4129527,TR1,2023,12. Matchday,2023-11-12,3840,36,0,0,3.0,1.0,27702.0,4-2-3-1,4-2-3-1,Adana Demirspor Kulübü,Fenerbahçe Spor Kulübü,0,21,30,96250000.0,5,161000000.0,6,32500000.0,3,37000000.0,4,14000000.0,3,54200000.0,5,750000.0,1,15000000.0,1,161.4,475.6
4129532,TR1,2023,12. Matchday,2023-11-12,126,924,1,0,10.0,20.0,3882.0,4-2-3-1,3-4-3,Çaykur Rizespor Kulübü,İstanbulspor A.Ş.,1,14,5,17500000.0,4,6625000.0,5,23050000.0,5,1900000.0,3,8650000.0,5,9700000.0,5,3200000.0,1,2500000.0,1,66.2,19.4
4129542,TR1,2023,13. Matchday,2023-11-25,2293,10484,2,0,15.0,8.0,5746.0,4-2-3-1,4-2-3-1,Konyaspor,Kasımpaşa Spor Kulübü,1,10,18,11600000.0,4,9500000.0,4,42800000.0,4,10000000.0,4,8100000.0,5,12000000.0,4,0.0,0,1500000.0,1,96.4,53.0
4129537,TR1,2023,13. Matchday,2023-11-25,2832,868,0,1,13.0,11.0,5551.0,3-5-2,4-2-3-1,Gaziantep Futbol Kulübü A.Ş.,Makina ve Kimya Endüstrisi Ankaragücü Spor Kulübü,2,15,13,33800000.0,5,20500000.0,5,11050000.0,4,6500000.0,4,30300000.0,4,11900000.0,6,2500000.0,1,900000.0,1,95.4,85.0
4129535,TR1,2023,13. Matchday,2023-11-25,141,11282,4,0,2.0,18.0,43470.0,4-2-3-1,4-2-3-1,Galatasaray Spor Kulübü,Alanyaspor,1,31,10,295000000.0,7,24200000.0,5,152000000.0,3,15500000.0,4,112500000.0,5,18900000.0,6,18000000.0,1,2800000.0,1,638.2,78.3
4129534,TR1,2023,13. Matchday,2023-11-25,924,7775,2,1,20.0,10.0,562.0,4-3-3 Attacking,4-3-3 Attacking,İstanbulspor A.Ş.,Hatayspor Futbol Kulübü,1,5,17,8225000.0,5,11600000.0,4,2600000.0,4,7650000.0,6,11400000.0,5,27750000.0,5,2500000.0,1,600000.0,1,19.4,89.0
4129539,TR1,2023,13. Matchday,2023-11-26,589,126,0,0,7.0,9.0,6882.0,4-2-3-1,4-2-3-1,Antalyaspor,Çaykur Rizespor Kulübü,0,18,17,29700000.0,4,7200000.0,5,10600000.0,5,20300000.0,3,40000000.0,6,8475000.0,6,7000000.0,1,3200000.0,1,94.6,66.2
4129540,TR1,2023,13. Matchday,2023-11-26,36,6646,2,1,1.0,14.0,38124.0,4-2-3-1,4-3-3 Attacking,Fenerbahçe Spor Kulübü,Fatih Karagümrük Sportif Faaliyetler San. Tic. A.Ş.,1,31,14,163500000.0,6,20600000.0,5,40000000.0,3,26500000.0,3,45200000.0,4,14200000.0,4,15000000.0,1,0.0,0,475.6,120.0
4129533,TR1,2023,13. Matchday,2023-11-26,3205,3840,1,1,6.0,4.0,9508.0,4-2-3-1,4-3-3 Attacking,Kayserispor Kulübü,Adana Demirspor Kulübü,0,22,22,17700000.0,5,65025000.0,5,5850000.0,3,31000000.0,5,11750000.0,5,8500000.0,2,3000000.0,1,750000.0,1,63.6,161.4
4129536,TR1,2023,13. Matchday,2023-11-26,152,114,1,2,19.0,3.0,19927.0,4-2-3-1,4-3-3 Attacking,Samsunspor,Beşiktaş Jimnastik Kulübü,2,8,22,14700000.0,4,55000000.0,4,23500000.0,4,73600000.0,5,17300000.0,5,35300000.0,5,1300000.0,1,5000000.0,1,103.0,358.4
4129541,TR1,2023,13. Matchday,2023-11-27,2381,449,3,3,12.0,5.0,3401.0,4-3-3 Attacking,4-3-3 Attacking,Sivasspor Kulübü,Trabzonspor Kulübü,0,14,22,24600000.0,4,125500000.0,5,8100000.0,4,40000000.0,3,6250000.0,4,15700000.0,4,800000.0,1,300000.0,1,59.6,277.0
4129538,TR1,2023,13. Matchday,2023-11-27,6890,3209,4,1,17.0,16.0,1206.0,4-2-3-1,4-2-3-1,İstanbul Başakşehir Futbol Kulübü,Pendikspor,1,9,13,52700000.0,4,12800000.0,3,20500000.0,5,19125000.0,5,39750000.0,6,8550000.0,4,8000000.0,1,1000000.0,1,158.0,74.9
4129548,TR1,2023,14. Matchday,2023-12-01,6646,924,3,0,11.0,20.0,310.0,4-2-3-1,4-2-3-1,Fatih Karagümrük Sportif Faaliyetler San. Tic. A.Ş.,İstanbulspor A.Ş.,1,14,8,20600000.0,5,7775000.0,4,31500000.0,5,2300000.0,5,12200000.0,4,11400000.0,5,0.0,0,2500000.0,1,120.0,19.4
